,timestamp,elapsed,message_type,instance_id,instance_type,processor_a_cpu,processor_b_cpu,processor_c_cpu,processor_a_mem,processor_b_mem,processor_c_mem
0,1717037226,10215935,text,b,medium-cpu,,,,,,
1,1717037226,5010076,text,c,medium-gpu,,,,,,
2,1717037226,2249921,text,a,large-cpu,,,,,,
3,1717037226,10399522,text,b,medium-cpu,,,,,,
4,1717037226,3033181,text,c,medium-gpu,,,,,,
5,1717037226,15506261,text,a,large-cpu,,,,,,
6,1717037226,5950230,text,b,medium-cpu,,,,,,
7,1717037226,6012149,text,c,medium-gpu,,,,,,
8,1717037226,7242486,text,a,large-cpu,,,,,,
9,1717037226,14711734,text,b,medium-cpu,,,,,,
10,1717037226,2474001,text,c,medium-gpu,,,,,,
11,1717037226,8725777,text,a,large-cpu,,,,,,
12,1717037226,13596360,text,b,medium-cpu,,,,,,
13,1717037226,5334689,text,c,medium-gpu,,,,,,
14,1717037226,11202585,text,a,large-cpu,,,,,,
15,1717037227,4203800,text,b,medium-cpu,,,,,,
16,1717037227,14090181,text,c,medium-gpu,,,,,,
17,1717037227,3145863,text,a,large-cpu,,,,,,
18,1717037227,18608149,text,b,medium-cpu,,,,,,
19,1717037227,19538003,image,c,medium-gpu,,,,,,
20,1717037227,10157801,text,a,large-cpu,,,,,,
21,1717037227,8639124,text,b,medium-cpu,,,,,,
22,1717037227,3632567,text,c,medium-gpu,,,,,,
23,1717037227,873469,text,a,large-cpu,,,,,,
24,1717037227,8767313,text,b,medium-cpu,,,,,,
25,1717037227,14745288,text,c,medium-gpu,,,,,,
26,1717037227,21394742,text,a,large-cpu,,,,,,
27,1717037227,8898661,text,b,medium-cpu,,,,,,
28,1717037227,10121293,text,c,medium-gpu,,,,,,
29,1717037227,9716397,text,a,large-cpu,,,,,,
30,1717037228,5730117,text,b,medium-cpu,,,,,,
31,1717037228,14798373,text,c,medium-gpu,,,,,,
32,1717037228,11760740,text,a,large-cpu,,,,,,
33,1717037228,8962911,text,b,medium-cpu,,,,,,
34,1717037228,14661945,text,c,medium-gpu,,,,,,
35,1717037228,5760581,text,a,large-cpu,,,,,,
36,1717037228,14044761,text,b,medium-cpu,,,,,,
37,1717037228,8884671,text,c,medium-gpu,,,,,,
38,1717037228,20813701,text,a,large-cpu,,,,,,
39,1717037228,11557254,text,b,medium-cpu,,,,,,
40,1717037228,10906962,text,c,medium-gpu,,,,,,
41,1717037228,2539071,text,a,large-cpu,,,,,,
42,1717037228,5749976,text,b,medium-cpu,,,,,,
43,1717037228,7454696,text,c,medium-gpu,,,,,,
44,1717037228,17625392,text,a,large-cpu,,,,,,
45,1717037229,8425413,text,b,medium-cpu,,,,,,
46,1717037229,1780748,text,c,medium-gpu,,,,,,
47,1717037229,35596312,text,a,large-cpu,,,,,,
48,1717037229,3254164,text,b,medium-cpu,,,,,,
49,1717037229,4824894,text,c,medium-gpu,,,,,,
50,1717037229,11250208,text,a,large-cpu,,,,,,
51,1717037229,7783385,text,b,medium-cpu,,,,,,
52,1717037229,1803833,text,c,medium-gpu,,,,,,
53,1717037229,6897133,text,a,large-cpu,,,,,,
54,1717037229,16131225,text,b,medium-cpu,,,,,,
55,1717037229,3772711,text,c,medium-gpu,,,,,,
56,1717037229,2942716,text,a,large-cpu,,,,,,
57,1717037229,7400598,text,b,medium-cpu,,,,,,
58,1717037229,12790553,text,c,medium-gpu,,,,,,
59,1717037229,2960659,text,a,large-cpu,,,,,,
60,1717037230,5735965,text,b,medium-cpu,,,,,,
61,1717037230,3437017,text,c,medium-gpu,,,,,,
62,1717037230,16382638,text,a,large-cpu,,,,,,
63,1717037230,4757960,text,b,medium-cpu,,,,,,
64,1717037230,6484843,text,c,medium-gpu,,,,,,
65,1717037230,17816035,text,a,large-cpu,,,,,,
66,1717037230,10924263,text,b,medium-cpu,,,,,,
67,1717037230,3646748,text,c,medium-gpu,,,,,,
68,1717037230,10042931,text,a,large-cpu,,,,,,
69,1717037230,8680346,text,b,medium-cpu,,,,,,
70,1717037230,8066816,text,c,medium-gpu,,,,,,
71,1717037230,12505837,text,a,large-cpu,,,,,,
72,1717037230,7984078,text,b,medium-cpu,,,,,,
73,1717037230,4948071,text,c,medium-gpu,,,,,,
74,1717037230,2203457,text,a,large-cpu,,,,,,
75,1717037231,8641846,text,b,medium-cpu,,,,,,
76,1717037231,4661277,text,c,medium-gpu,,,,,,
77,1717037231,18014677,text,a,large-cpu,,,,,,
78,1717037231,4899165,text,b,medium-cpu,,,,,,
79,1717037231,5981348,text,c,medium-gpu,,,,,,
80,1717037231,8497313,text,a,large-cpu,,,,,,
81,1717037231,5690561,text,b,medium-cpu,,,,,,
82,1717037231,10559798,text,c,medium-gpu,,,,,,
83,1717037231,13738429,text,a,large-cpu,,,,,,
84,1717037231,8481933,text,b,medium-cpu,,,,,,
85,1717037231,3650343,text,a,large-cpu,,,,,,
86,1717037231,1535955,text,b,medium-cpu,,,,,,
87,1717037231,215802877,audio,c,medium-gpu,,,,,,
88,1717037231,4335305,text,a,large-cpu,,,,,,
89,1717037231,76404636,text,c,medium-gpu,,,,,,
90,1717037231,20521631,text,b,medium-cpu,,,,,,
91,1717037232,78257251,text,c,medium-gpu,,,,,,
92,1717037232,14150592,text,a,large-cpu,,,,,,
93,1717037232,8183705,text,b,medium-cpu,,,,,,
94,1717037232,10622803,text,c,medium-gpu,,,,,,
95,1717037232,7882557,text,a,large-cpu,,,,,,
96,1717037232,16119592,text,b,medium-cpu,,,,,,
97,1717037232,10734823,text,c,medium-gpu,,,,,,
98,1717037232,2938403,text,a,large-cpu,,,,,,
99,1717037232,6001871,text,b,medium-cpu,,,,,,
100,1717037232,13848252,text,c,medium-gpu,,,,,,
101,1717037232,14340200,text,a,large-cpu,,,,,,
102,1717037232,4734315,text,b,medium-cpu,,,,,,
103,1717037232,10267157,text,c,medium-gpu,,,,,,
104,1717037232,1623282,text,a,large-cpu,,,,,,
105,1717037232,4777162,text,b,medium-cpu,,,,,,
106,1717037233,8692661,text,c,medium-gpu,,,,,,
107,1717037233,3270576,text,a,large-cpu,,,,,,
108,1717037233,7846412,text,b,medium-cpu,,,,,,
109,1717037233,20026049,text,c,medium-gpu,,,,,,
110,1717037233,8290872,text,a,large-cpu,,,,,,
111,1717037233,13279340,text,b,medium-cpu,,,,,,
112,1717037233,11482146,text,c,medium-gpu,,,,,,
113,1717037233,14911188,text,a,large-cpu,,,,,,
114,1717037233,8583351,text,b,medium-cpu,,,,,,
115,1717037233,11585427,text,c,medium-gpu,,,,,,
116,1717037233,16347836,text,a,large-cpu,,,,,,
117,1717037233,15046612,text,b,medium-cpu,,,,,,
118,1717037233,7482198,text,c,medium-gpu,,,,,,
119,1717037233,2312292,text,a,large-cpu,,,,,,
120,1717037233,13734300,text,b,medium-cpu,,,,,,
121,1717037234,8140722,text,c,medium-gpu,,,,,,
122,1717037234,14564808,text,a,large-cpu,,,,,,
123,1717037234,9912379,text,b,medium-cpu,,,,,,
124,1717037234,10862421,text,c,medium-gpu,,,,,,
125,1717037234,11469278,text,a,large-cpu,,,,,,
126,1717037234,10421773,text,b,medium-cpu,,,,,,
127,1717037234,12240564,text,c,medium-gpu,,,,,,
128,1717037234,3081527,text,a,large-cpu,,,,,,
129,1717037234,18094779,text,b,medium-cpu,,,,,,
130,1717037234,21857185,text,c,medium-gpu,,,,,,
131,1717037234,3677737,text,a,large-cpu,,,,,,
132,1717037234,5858910,text,b,medium-cpu,,,,,,
133,1717037234,10871572,text,c,medium-gpu,,,,,,
134,1717037234,12225626,text,a,large-cpu,,,,,,
135,1717037234,6711179,text,b,medium-cpu,,,,,,
136,1717037235,13208989,text,c,medium-gpu,,,,,,
137,1717037235,7848578,text,a,large-cpu,,,,,,
138,1717037235,5821691,text,b,medium-cpu,,,,,,
139,1717037235,6912621,text,c,medium-gpu,,,,,,
140,1717037235,6411687,text,a,large-cpu,,,,,,
141,1717037235,4796809,text,b,medium-cpu,,,,,,
142,1717037235,7643711,text,c,medium-gpu,,,,,,
143,1717037235,4866491,text,a,large-cpu,,,,,,
144,1717037235,12699329,text,b,medium-cpu,,,,,,
145,1717037235,10602039,text,c,medium-gpu,,,,,,
146,1717037235,7205335,text,a,large-cpu,,,,,,
147,1717037235,13302354,text,b,medium-cpu,,,,,,
148,1717037235,2767178,text,c,medium-gpu,,,,,,
149,1717037235,6166576,text,a,large-cpu,,,,,,
150,1717037235,6543338,text,b,medium-cpu,,,,,,
151,1717037236,2487557,text,c,medium-gpu,,,,,,
152,1717037236,16763212,text,a,large-cpu,,,,,,
153,1717037236,9326760,text,b,medium-cpu,,,,,,
154,1717037236,14905988,text,c,medium-gpu,,,,,,
155,1717037236,11537892,text,a,large-cpu,,,,,,
156,1717037236,12032389,text,b,medium-cpu,,,,,,
157,1717037236,12799961,text,c,medium-gpu,,,,,,
158,1717037236,9279978,text,a,large-cpu,,,,,,
159,1717037236,16604390,text,b,medium-cpu,,,,,,
160,1717037236,12380950,text,c,medium-gpu,,,,,,
161,1717037236,17506707,text,a,large-cpu,,,,,,
162,1717037236,10361778,text,c,medium-gpu,,,,,,
163,1717037236,94974268,text,b,medium-cpu,,,,,,
164,1717037236,14309086,text,a,large-cpu,,,,,,
165,1717037236,5497431,text,b,medium-cpu,,,,,,
166,1717037237,14584023,text,c,medium-gpu,,,,,,
167,1717037237,11753166,text,a,large-cpu,,,,,,
168,1717037237,6421417,text,b,medium-cpu,,,,,,
169,1717037237,10588517,text,c,medium-gpu,,,,,,
170,1717037237,9302627,text,a,large-cpu,,,,,,
171,1717037237,5973708,text,b,medium-cpu,,,,,,
172,1717037237,3138522,text,c,medium-gpu,,,,,,
173,1717037237,3890869,text,a,large-cpu,,,,,,
174,1717037237,12619329,text,b,medium-cpu,,,,,,
175,1717037237,7865818,text,c,medium-gpu,,,,,,
176,1717037237,12630269,text,a,large-cpu,,,,,,
177,1717037237,16303655,text,b,medium-cpu,,,,,,
178,1717037237,18402098,text,c,medium-gpu,,,,,,
179,1717037237,13156198,text,a,large-cpu,,,,,,
180,1717037237,16336061,text,b,medium-cpu,,,,,,
181,1717037237,6739972,text,c,medium-gpu,,,,,,
182,1717037238,6322859,text,a,large-cpu,,,,,,
183,1717037238,26476506,text,b,medium-cpu,,,,,,
184,1717037238,10308506,text,c,medium-gpu,,,,,,
185,1717037238,8403745,text,a,large-cpu,,,,,,
186,1717037238,8242928,text,b,medium-cpu,,,,,,
187,1717037238,10408048,text,c,medium-gpu,,,,,,
188,1717037238,14851855,text,a,large-cpu,,,,,,
189,1717037238,12465158,text,b,medium-cpu,,,,,,
190,1717037238,6449934,text,c,medium-gpu,,,,,,
191,1717037238,10912655,text,a,large-cpu,,,,,,
192,1717037238,4078435,text,b,medium-cpu,,,,,,
193,1717037238,3617700,text,c,medium-gpu,,,,,,
194,1717037238,6335607,text,a,large-cpu,,,,,,
195,1717037238,13635764,text,b,medium-cpu,,,,,,
196,1717037238,9312859,text,c,medium-gpu,,,,,,
197,1717037239,13562539,text,a,large-cpu,,,,,,
198,1717037239,17969214,text,b,medium-cpu,,,,,,
199,1717037239,17794354,text,c,medium-gpu,,,,,,
200,1717037239,14739133,text,a,large-cpu,,,,,,
201,1717037239,25998451,audio,b,medium-cpu,,,,,,
202,1717037239,13812630,text,c,medium-gpu,,,,,,
203,1717037239,8410665,text,a,large-cpu,,,,,,
204,1717037239,8913109,text,b,medium-cpu,,,,,,
205,1717037239,1423516,text,c,medium-gpu,,,,,,
206,1717037239,4952099,text,a,large-cpu,,,,,,
207,1717037239,7337349,text,b,medium-cpu,,,,,,
208,1717037239,15423051,image,c,medium-gpu,,,,,,
209,1717037239,4176436,text,a,large-cpu,,,,,,
210,1717037239,14683761,text,b,medium-cpu,,,,,,
211,1717037239,8943472,text,c,medium-gpu,,,,,,
212,1717037240,14322732,text,a,large-cpu,,,,,,
213,1717037240,12135691,text,b,medium-cpu,,,,,,
214,1717037240,5455118,text,c,medium-gpu,,,,,,
215,1717037240,2571953,text,a,large-cpu,,,,,,
216,1717037240,18812299,text,b,medium-cpu,,,,,,
217,1717037240,2519585,text,c,medium-gpu,,,,,,
218,1717037240,22224452,text,a,large-cpu,,,,,,
219,1717037240,10166631,text,b,medium-cpu,,,,,,
220,1717037240,8840896,text,c,medium-gpu,,,,,,
221,1717037240,5696963,image,c,medium-gpu,,,,,,
222,1717037240,140368603,image,a,large-cpu,,,,,,
223,1717037240,190068850,image,b,medium-cpu,,,,,,
224,1717037240,128138504,image,a,large-cpu,,,,,,
225,1717037240,762858,image,c,medium-gpu,,,,,,
226,1717037241,2624093,image,c,medium-gpu,,,,,,
227,1717037241,5719280,text,c,medium-gpu,,,,,,
228,1717037241,24126978,text,a,large-cpu,,,,,,
229,1717037241,281746595,text,b,medium-cpu,,,,,,
230,1717037241,21481055,text,c,medium-gpu,,,,,,
231,1717037241,28971778,text,a,large-cpu,,,,,,
232,1717037241,12067629,text,c,medium-gpu,,,,,,
233,1717037241,777800257,image,a,large-cpu,,,,,,
234,1717037241,27437783,text,a,large-cpu,,,,,,
235,1717037241,3252919,text,c,medium-gpu,,,,,,
236,1717037241,479065449,text,b,medium-cpu,,,,,,
237,1717037241,783831810,image,a,large-cpu,,,,,,
238,1717037242,7489162,text,a,large-cpu,,,,,,
239,1717037241,186159777,text,b,medium-cpu,,,,,,
240,1717037242,27929641,text,c,medium-gpu,,,,,,
241,1717037242,11758782,text,a,large-cpu,,,,,,
242,1717037242,6190870,text,c,medium-gpu,,,,,,
243,1717037242,6256238,text,a,large-cpu,,,,,,
244,1717037242,188326979,text,b,medium-cpu,,,,,,
245,1717037242,19744207,text,c,medium-gpu,,,,,,
246,1717037242,89972190,text,b,medium-cpu,,,,,,
247,1717037242,485836138,text,b,medium-cpu,,,,,,
248,1717037242,12011650,text,a,large-cpu,,,,,,
249,1717037242,20005487,text,c,medium-gpu,,,,,,
250,1717037242,14173735,text,a,large-cpu,,,,,,
251,1717037242,10701766,text,c,medium-gpu,,,,,,
252,1717037243,10643969,text,a,large-cpu,,,,,,
253,1717037242,191355233,text,b,medium-cpu,,,,,,
254,1717037243,11192929,text,c,medium-gpu,,,,,,
255,1717037242,495776823,text,b,medium-cpu,,,,,,
256,1717037243,15414058,text,a,large-cpu,,,,,,
257,1717037243,202224237,text,b,medium-cpu,,,,,,
258,1717037243,2236235,text,c,medium-gpu,,,,,,
259,1717037241,2278058711,image,b,medium-cpu,,,,,,
260,1717037243,13802591,text,a,large-cpu,,,,,,
261,1717037243,9003167,text,c,medium-gpu,,,,,,
262,1717037243,97701768,text,b,medium-cpu,,,,,,
263,1717037240,2674817190,image,b,medium-cpu,,,,,,
264,1717037241,1889914070,image,b,medium-cpu,,,,,,
265,1717037243,3885538,text,a,large-cpu,,,,,,
266,1717037243,396735646,text,b,medium-cpu,,,,,,
267,1717037243,2915518,text,b,medium-cpu,,,,,,
268,1717037243,14590788,text,c,medium-gpu,,,,,,
269,1717037243,9575661,text,a,large-cpu,,,,,,
270,1717037243,2890641,text,b,medium-cpu,,,,,,
271,1717037243,8558593,text,c,medium-gpu,,,,,,
272,1717037244,10660742,text,a,large-cpu,,,,,,
273,1717037244,1768709,text,b,medium-cpu,,,,,,
274,1717037244,9281106,text,c,medium-gpu,,,,,,
275,1717037244,5768128,text,a,large-cpu,,,,,,
276,1717037244,4849605,text,b,medium-cpu,,,,,,
277,1717037244,14868195,text,c,medium-gpu,,,,,,
278,1717037244,3352049,text,a,large-cpu,,,,,,
279,1717037244,8445028,text,c,medium-gpu,,,,,,
280,1717037244,78172165,audio,b,medium-cpu,,,,,,
281,1717037244,4304568,text,a,large-cpu,,,,,,
282,1717037244,23485668,audio,b,medium-cpu,,,,,,
283,1717037244,9570673,text,c,medium-gpu,,,,,,
284,1717037244,15621098,text,a,large-cpu,,,,,,
285,1717037244,2314665,text,b,medium-cpu,,,,,,
286,1717037244,19761878,text,c,medium-gpu,,,,,,
287,1717037244,26816774,audio,a,large-cpu,,,,,,
288,1717037245,12680023,text,b,medium-cpu,,,,,,
289,1717037245,4892185,text,c,medium-gpu,,,,,,
290,1717037245,6137588,text,a,large-cpu,,,,,,
291,1717037245,5932324,text,b,medium-cpu,,,,,,
292,1717037245,13138115,text,c,medium-gpu,,,,,,
293,1717037245,16845419,text,a,large-cpu,,,,,,
294,1717037245,13163084,text,b,medium-cpu,,,,,,
295,1717037245,1215535,text,c,medium-gpu,,,,,,
296,1717037245,7939366,text,a,large-cpu,,,,,,
297,1717037245,3407463,text,b,medium-cpu,,,,,,
298,1717037245,8213710,text,c,medium-gpu,,,,,,
299,1717037245,7290560,text,a,large-cpu,,,,,,
300,1717037245,8590751,text,b,medium-cpu,,,,,,
301,1717037245,19990352,text,c,medium-gpu,,,,,,
302,1717037245,1738123,text,a,large-cpu,,,,,,
303,1717037246,9976977,text,b,medium-cpu,,,,,,
304,1717037246,15065499,text,c,medium-gpu,,,,,,
305,1717037246,8086286,text,a,large-cpu,,,,,,
306,1717037246,22046971,text,c,medium-gpu,,,,,,
307,1717037246,89405664,text,b,medium-cpu,,,,,,
308,1717037246,13395492,text,a,large-cpu,,,,,,
309,1717037246,2665727,text,b,medium-cpu,,,,,,
310,1717037246,2691851,text,c,medium-gpu,,,,,,
311,1717037246,2764334,text,a,large-cpu,,,,,,
312,1717037246,9484507,text,b,medium-cpu,,,,,,
313,1717037246,14673656,text,c,medium-gpu,,,,,,
314,1717037246,12864481,text,a,large-cpu,,,,,,
315,1717037246,5540528,text,b,medium-cpu,,,,,,
316,1717037246,7723765,text,c,medium-gpu,,,,,,
317,1717037246,14889168,text,a,large-cpu,,,,,,
318,1717037247,11644550,text,b,medium-cpu,,,,,,
319,1717037247,2975045,text,c,medium-gpu,,,,,,
320,1717037247,14734010,text,a,large-cpu,,,,,,
321,1717037247,5094855,text,b,medium-cpu,,,,,,
322,1717037247,2490797,text,c,medium-gpu,,,,,,
323,1717037247,20260492,text,a,large-cpu,,,,,,
324,1717037247,10834896,text,b,medium-cpu,,,,,,
325,1717037247,4513532,text,c,medium-gpu,,,,,,
326,1717037247,2512112,text,a,large-cpu,,,,,,
327,1717037247,5069808,text,b,medium-cpu,,,,,,
328,1717037247,12502598,text,c,medium-gpu,,,,,,
329,1717037247,3889434,text,a,large-cpu,,,,,,
330,1717037247,8471868,text,b,medium-cpu,,,,,,
331,1717037247,14108405,text,c,medium-gpu,,,,,,
332,1717037247,19282877,text,a,large-cpu,,,,,,
333,1717037248,4031405,text,b,medium-cpu,,,,,,
334,1717037248,15095029,text,c,medium-gpu,,,,,,
335,1717037248,11517164,text,a,large-cpu,,,,,,
336,1717037248,9169751,text,b,medium-cpu,,,,,,
337,1717037248,6830236,text,c,medium-gpu,,,,,,
338,1717037248,2589901,text,a,large-cpu,,,,,,
339,1717037248,16773803,text,b,medium-cpu,,,,,,
340,1717037248,9055726,text,c,medium-gpu,,,,,,
341,1717037248,21079305,text,a,large-cpu,,,,,,
342,1717037248,9829934,text,b,medium-cpu,,,,,,
343,1717037248,6515139,text,c,medium-gpu,,,,,,
344,1717037248,11330761,text,a,large-cpu,,,,,,
345,1717037248,21254099,text,b,medium-cpu,,,,,,
346,1717037248,25445061,text,c,medium-gpu,,,,,,
347,1717037248,9789683,text,a,large-cpu,,,,,,
348,1717037249,7960266,text,b,medium-cpu,,,,,,
349,1717037249,8057939,text,c,medium-gpu,,,,,,
350,1717037249,15877458,text,a,large-cpu,,,,,,
351,1717037249,6749003,text,b,medium-cpu,,,,,,
352,1717037249,4780194,text,c,medium-gpu,,,,,,
353,1717037249,9365487,text,a,large-cpu,,,,,,
354,1717037249,6259711,text,b,medium-cpu,,,,,,
355,1717037249,9722901,text,c,medium-gpu,,,,,,
356,1717037249,12551339,text,a,large-cpu,,,,,,
357,1717037249,14330293,text,b,medium-cpu,,,,,,
358,1717037249,3899564,text,c,medium-gpu,,,,,,
359,1717037249,20423820,text,a,large-cpu,,,,,,
360,1717037249,10241424,text,b,medium-cpu,,,,,,
361,1717037249,7636236,text,c,medium-gpu,,,,,,
362,1717037249,12428920,text,a,large-cpu,,,,,,
363,1717037250,9050401,text,b,medium-cpu,,,,,,
364,1717037250,10022625,text,c,medium-gpu,,,,,,
365,1717037250,10951589,text,a,large-cpu,,,,,,
366,1717037250,18380733,text,b,medium-cpu,,,,,,
367,1717037250,4158640,text,c,medium-gpu,,,,,,
368,1717037250,9040573,text,a,large-cpu,,,,,,
369,1717037250,8444054,text,b,medium-cpu,,,,,,
370,1717037250,5723414,text,c,medium-gpu,,,,,,
371,1717037250,10143342,text,a,large-cpu,,,,,,
372,1717037250,2973930,text,b,medium-cpu,,,,,,
373,1717037250,9603564,text,c,medium-gpu,,,,,,
374,1717037250,15746503,text,a,large-cpu,,,,,,
375,1717037250,17870447,text,b,medium-cpu,,,,,,
376,1717037250,7325114,text,c,medium-gpu,,,,,,
377,1717037250,2542053,text,a,large-cpu,,,,,,
378,1717037251,3787986,text,b,medium-cpu,,,,,,
379,1717037251,17318858,text,c,medium-gpu,,,,,,
380,1717037251,10425618,text,a,large-cpu,,,,,,
381,1717037251,4052253,text,b,medium-cpu,,,,,,
382,1717037251,3853611,text,c,medium-gpu,,,,,,
383,1717037251,2332232,text,a,large-cpu,,,,,,
384,1717037251,2242107,text,b,medium-cpu,,,,,,
385,1717037251,13319736,text,c,medium-gpu,,,,,,
386,1717037251,10336774,text,a,large-cpu,,,,,,
387,1717037251,9831126,text,b,medium-cpu,,,,,,
388,1717037251,11613900,text,c,medium-gpu,,,,,,
389,1717037251,851450,text,b,medium-cpu,,,,,,
390,1717037251,4219827,text,c,medium-gpu,,,,,,
391,1717037251,41186031,text,a,large-cpu,,,,,,
392,1717037251,2667364,text,b,medium-cpu,,,,,,
393,1717037251,294035308,image,a,large-cpu,,,,,,
394,1717037252,4952772,text,c,medium-gpu,,,,,,
395,1717037252,2448596,text,a,large-cpu,,,,,,
396,1717037252,13778137,text,b,medium-cpu,,,,,,
397,1717037252,3149868,text,c,medium-gpu,,,,,,
398,1717037252,5165673,text,a,large-cpu,,,,,,
399,1717037252,12625749,text,b,medium-cpu,,,,,,
400,1717037252,28813971,text,c,medium-gpu,,,,,,
401,1717037252,2193961,text,a,large-cpu,,,,,,
402,1717037252,13667331,text,b,medium-cpu,,,,,,
403,1717037252,11407452,text,c,medium-gpu,,,,,,
404,1717037252,14343721,text,a,large-cpu,,,,,,
405,1717037252,2676608,text,b,medium-cpu,,,,,,
406,1717037252,16256519,text,c,medium-gpu,,,,,,
407,1717037252,11109863,text,a,large-cpu,,,,,,
408,1717037252,3431657,text,b,medium-cpu,,,,,,
409,1717037253,5380066,text,c,medium-gpu,,,,,,
410,1717037253,4386917,text,a,large-cpu,,,,,,
411,1717037253,12660654,text,b,medium-cpu,,,,,,
412,1717037253,12359382,text,c,medium-gpu,,,,,,
413,1717037253,7274314,text,a,large-cpu,,,,,,
414,1717037253,12372680,text,b,medium-cpu,,,,,,
415,1717037253,1655131,text,c,medium-gpu,,,,,,
416,1717037253,8246240,text,a,large-cpu,,,,,,
417,1717037253,20531725,text,b,medium-cpu,,,,,,
418,1717037253,12407324,text,c,medium-gpu,,,,,,
419,1717037253,4201998,text,a,large-cpu,,,,,,
420,1717037253,16351971,text,b,medium-cpu,,,,,,
421,1717037253,12114288,text,c,medium-gpu,,,,,,
422,1717037253,10232098,text,a,large-cpu,,,,,,
423,1717037253,8354406,text,b,medium-cpu,,,,,,
424,1717037254,10104479,image,c,medium-gpu,,,,,,
425,1717037254,11944967,text,a,large-cpu,,,,,,
426,1717037254,14948937,text,b,medium-cpu,,,,,,
427,1717037254,4926976,text,c,medium-gpu,,,,,,
428,1717037254,15215576,text,a,large-cpu,,,,,,
429,1717037254,14806511,text,b,medium-cpu,,,,,,
430,1717037254,9259634,text,c,medium-gpu,,,,,,
431,1717037254,9333761,text,a,large-cpu,,,,,,
432,1717037254,16245603,text,b,medium-cpu,,,,,,
433,1717037254,11530696,text,c,medium-gpu,,,,,,
434,1717037254,6973477,text,a,large-cpu,,,,,,
435,1717037254,3182576,text,b,medium-cpu,,,,,,
436,1717037254,6143279,text,c,medium-gpu,,,,,,
437,1717037254,1997886,text,a,large-cpu,,,,,,
438,1717037254,13273184,text,b,medium-cpu,,,,,,
439,1717037255,5764660,text,c,medium-gpu,,,,,,
440,1717037255,6287860,text,a,large-cpu,,,,,,
441,1717037255,4493908,text,b,medium-cpu,,,,,,
442,1717037255,18462721,text,c,medium-gpu,,,,,,
443,1717037255,5368919,text,a,large-cpu,,,,,,
444,1717037255,7395330,text,b,medium-cpu,,,,,,
445,1717037255,10709803,text,c,medium-gpu,,,,,,
446,1717037255,11885442,text,a,large-cpu,,,,,,
447,1717037255,13610796,text,b,medium-cpu,,,,,,
448,1717037255,5007874,text,c,medium-gpu,,,,,,
449,1717037255,13282912,text,a,large-cpu,,,,,,
450,1717037255,14599221,text,b,medium-cpu,,,,,,
451,1717037255,10388665,text,c,medium-gpu,,,,,,
452,1717037255,4179518,text,a,large-cpu,,,,,,
453,1717037255,7028840,text,b,medium-cpu,,,,,,
454,1717037256,2079216,text,c,medium-gpu,,,,,,
455,1717037256,5627748,text,a,large-cpu,,,,,,
456,1717037256,2100349,text,b,medium-cpu,,,,,,
457,1717037256,13817489,text,c,medium-gpu,,,,,,
458,1717037256,19642282,text,a,large-cpu,,,,,,
459,1717037256,10652216,text,b,medium-cpu,,,,,,
460,1717037256,9950426,text,c,medium-gpu,,,,,,
461,1717037256,17980653,text,a,large-cpu,,,,,,
462,1717037256,5921955,text,b,medium-cpu,,,,,,
463,1717037256,7387176,text,c,medium-gpu,,,,,,
464,1717037256,4815889,text,a,large-cpu,,,,,,
465,1717037256,9279327,text,b,medium-cpu,,,,,,
466,1717037256,3266860,text,c,medium-gpu,,,,,,
467,1717037256,9531117,text,a,large-cpu,,,,,,
468,1717037256,16429809,text,b,medium-cpu,,,,,,
469,1717037257,12528292,text,c,medium-gpu,,,,,,
470,1717037257,6179356,text,a,large-cpu,,,,,,
471,1717037257,4448523,text,b,medium-cpu,,,,,,
472,1717037257,12600605,text,c,medium-gpu,,,,,,
473,1717037257,3828513,text,a,large-cpu,,,,,,
474,1717037257,5593874,text,b,medium-cpu,,,,,,
475,1717037257,10958273,text,c,medium-gpu,,,,,,
476,1717037257,10725384,text,a,large-cpu,,,,,,
477,1717037257,3858606,text,b,medium-cpu,,,,,,
478,1717037257,13964846,text,c,medium-gpu,,,,,,
479,1717037257,17358831,text,a,large-cpu,,,,,,
480,1717037257,15629646,text,b,medium-cpu,,,,,,
481,1717037257,11132061,text,c,medium-gpu,,,,,,
482,1717037257,18978470,text,a,large-cpu,,,,,,
483,1717037257,15014129,text,b,medium-cpu,,,,,,
484,1717037257,16140694,text,c,medium-gpu,,,,,,
485,1717037258,10297239,text,a,large-cpu,,,,,,
486,1717037258,9465694,text,b,medium-cpu,,,,,,
487,1717037258,2654257,text,c,medium-gpu,,,,,,
488,1717037258,10344485,text,a,large-cpu,,,,,,
489,1717037258,2995086,text,b,medium-cpu,,,,,,
490,1717037258,8997210,text,c,medium-gpu,,,,,,
491,1717037258,7468717,text,a,large-cpu,,,,,,
492,1717037258,9087323,text,b,medium-cpu,,,,,,
493,1717037258,9225886,text,c,medium-gpu,,,,,,
494,1717037258,10256210,text,a,large-cpu,,,,,,
495,1717037258,1754544,text,b,medium-cpu,,,,,,
496,1717037258,12713985,text,a,large-cpu,,,,,,
497,1717037258,84196543,text,c,medium-gpu,,,,,,
498,1717037258,2313724,text,b,medium-cpu,,,,,,
499,1717037258,5706535,text,c,medium-gpu,,,,,,
500,1717037259,14536258,text,a,large-cpu,,,,,,
501,1717037259,7414233,text,b,medium-cpu,,,,,,
502,1717037259,12926572,text,c,medium-gpu,,,,,,
