1716859721,12717988,text,b,medium-cpu
1716859721,1719522,text,a,large-cpu
1716859721,593961,text,a,large-cpu
1716859721,1366164,text,b,medium-cpu
1716859721,1403049,text,a,large-cpu
1716859722,631534,text,b,medium-cpu
1716859722,3787570,text,c,medium-gpu
1716859722,16658876,text,a,large-cpu
1716859722,16752779,text,a,large-cpu
1716859722,1478891,text,c,medium-gpu
1716859722,1475601,text,b,medium-cpu
1716859722,1696427,text,c,medium-gpu
1716859722,1747933,text,a,large-cpu
1716859722,1274810,text,c,medium-gpu
1716859722,1372541,text,b,medium-cpu
1716859723,1249440,text,a,large-cpu
1716859723,1281044,text,c,medium-gpu
1716859723,1313408,image,c,medium-gpu
1716859723,891235,audio,b,medium-cpu
1716859723,3786744,audio,c,medium-gpu
1716859723,1383218,text,a,large-cpu
1716859723,82098559,text,c,medium-gpu
1716859723,734603,text,c,medium-gpu
1716859723,1302691,text,b,medium-cpu
1716859723,574177,text,a,large-cpu
1716859724,81892855,text,c,medium-gpu
1716859724,1255924,text,b,medium-cpu
1716859724,1389308,text,c,medium-gpu
1716859724,1405940,text,b,medium-cpu
1716859724,1407513,text,c,medium-gpu
1716859724,1234689,text,b,medium-cpu
1716859724,1299932,text,c,medium-gpu
1716859724,1289626,text,c,medium-gpu
1716859724,1382741,text,b,medium-cpu
1716859724,1257973,text,b,medium-cpu
1716859725,1495074,text,b,medium-cpu
1716859725,1261611,text,b,medium-cpu
1716859725,1348940,text,a,large-cpu
1716859725,187451673,text,c,medium-gpu
1716859725,986162,text,b,medium-cpu
1716859725,385724,text,c,medium-gpu
1716859725,1224380,text,b,medium-cpu
1716859725,1243636,text,b,medium-cpu
1716859725,82371162,text,c,medium-gpu
1716859725,1191265,text,b,medium-cpu
1716859726,1417667,text,a,large-cpu
1716859726,1392565,text,a,large-cpu
1716859726,1260610,text,b,medium-cpu
1716859726,1295456,text,a,large-cpu
1716859726,1230364,text,c,medium-gpu
1716859726,1194841,text,b,medium-cpu
1716859726,1324750,text,a,large-cpu
1716859726,1468878,text,c,medium-gpu
1716859726,1338207,text,a,large-cpu
1716859726,581446,text,c,medium-gpu
1716859727,1391790,text,c,medium-gpu
1716859727,1519058,text,b,medium-cpu
1716859727,1387114,text,b,medium-cpu
1716859727,1419518,text,c,medium-gpu
1716859727,665091,text,c,medium-gpu
1716859727,1337229,text,a,large-cpu
1716859727,1314517,image,c,medium-gpu
1716859727,1238249,text,b,medium-cpu
1716859727,591283,text,b,medium-cpu
1716859727,1289590,text,b,medium-cpu
1716859728,1324677,text,b,medium-cpu
1716859728,1323765,text,c,medium-gpu
1716859728,1310780,text,a,large-cpu
1716859728,1338398,text,a,large-cpu
1716859728,1325172,text,c,medium-gpu
1716859728,1479987,text,a,large-cpu
1716859728,1509103,text,a,large-cpu
1716859728,854884,text,b,medium-cpu
1716859728,1344804,text,a,large-cpu
1716859728,1375923,text,c,medium-gpu
1716859729,1362988,text,c,medium-gpu
1716859729,1131891,text,a,large-cpu
1716859729,1372815,text,a,large-cpu
1716859729,1248738,text,a,large-cpu
1716859729,1252912,text,a,large-cpu
1716859729,584319,text,c,medium-gpu
1716859729,1240435,text,c,medium-gpu
1716859729,1235036,text,a,large-cpu
1716859729,1212835,text,c,medium-gpu
1716859729,663363,text,a,large-cpu
1716859730,1211183,text,b,medium-cpu
1716859730,81957903,text,c,medium-gpu
1716859730,517440,text,c,medium-gpu
1716859730,87067099,text,c,medium-gpu
1716859730,1210883,text,b,medium-cpu
1716859730,563279,text,a,large-cpu
1716859730,1305449,text,a,large-cpu
1716859730,1266334,text,c,medium-gpu
1716859730,1497225,text,a,large-cpu
1716859730,1305807,text,c,medium-gpu
1716859731,1198646,text,a,large-cpu
1716859731,1128815,text,c,medium-gpu
1716859731,1297912,text,c,medium-gpu
1716859731,568507,text,a,large-cpu
1716859731,1224287,text,a,large-cpu
1716859731,546409,text,c,medium-gpu
1716859731,1616951,text,c,medium-gpu
1716859731,1179685,text,a,large-cpu
1716859731,1386272,text,c,medium-gpu
1716859731,580351,text,c,medium-gpu
1716859732,1302139,text,c,medium-gpu
1716859732,1243922,text,c,medium-gpu
1716859732,1335648,text,c,medium-gpu
1716859732,605738,text,c,medium-gpu
1716859732,1266495,text,c,medium-gpu
1716859732,1395825,text,b,medium-cpu
1716859732,1251922,text,a,large-cpu
1716859732,1392451,text,a,large-cpu
1716859732,1259852,text,c,medium-gpu
1716859732,1388846,text,a,large-cpu
1716859733,1254201,text,a,large-cpu
1716859733,753110,text,b,medium-cpu
